"Transaction ID",Item,Quantity,"Price Per Unit","Total Spent","Payment Method",Location,"Transaction Date",row_num
TXN_2498488,Smoothie,2,4,8.0,"Digital Wallet",Takeaway,2023-12-06,1
TXN_2501656,Cake,5,3,15.0,"Digital Wallet",Takeaway,2023-07-02,1
TXN_2503128,Cake,1,3,3.0,Cash,In-store,2023-01-12,1
TXN_2504703,Smoothie,5,4,20.0,"Digital Wallet",Takeaway,2023-01-09,1
TXN_2508476,Smoothie,5,4,20.0,Cash,ERROR,2023-04-14,1
TXN_2508499,Tea,3,1.5,4.5,"Credit Card",In-store,2023-02-22,1
TXN_2510233,ERROR,2,4,8.0,"Credit Card",In-store,2023-11-04,1
TXN_2515796,Tea,3,1.5,4.5,"Credit Card",Takeaway,2023-02-06,1
TXN_2515920,ERROR,3,3,9.0,Cash,In-store,2023-10-02,1
TXN_2519044,Salad,5,5,25.0,"Digital Wallet",Takeaway,2023-05-20,1
TXN_2521185,Smoothie,2,4,8.0,Cash,Takeaway,2023-03-20,1
TXN_2522182,Salad,2,5,,"Digital Wallet",In-store,2023-11-11,1
TXN_2526667,ERROR,3,3,9.0,"Digital Wallet",In-store,2023-06-10,1
TXN_2534831,Tea,5,1.5,7.5,Cash,Takeaway,2023-08-19,1
TXN_2535099,Sandwich,5,4,20.0,"Credit Card",In-store,2023-02-10,1
TXN_2535662,Juice,1,3,3.0,Cash,ERROR,2023-05-01,1
TXN_2539469,Cake,2,3,6.0,"Credit Card",Takeaway,2023-09-24,1
TXN_2541441,Cake,1,3,3.0,Cash,Takeaway,2023-09-21,1
TXN_2544724,Cake,5,3,15.0,"Digital Wallet",Takeaway,2023-12-28,1
TXN_2547156,Cookie,3,1,3.0,"Digital Wallet",Takeaway,2023-08-18,1
TXN_2548248,Cake,4,3,12.0,ERROR,Takeaway,2023-06-28,1
TXN_2548360,Salad,5,5,25.0,Cash,Takeaway,2023-11-07,1
TXN_2550923,Cake,2,3,6.0,Cash,Takeaway,2023-08-26,1
TXN_2553803,Juice,1,3,3.0,Cash,In-store,2023-12-29,1
TXN_2556999,Tea,1,1.5,1.5,"Credit Card",Takeaway,2023-08-14,1
TXN_2559020,Cake,1,3,3.0,"Digital Wallet",Takeaway,2023-07-20,1
TXN_2560137,Cake,1,3,3.0,Cash,Takeaway,2023-10-13,1
TXN_2562041,Cake,5,3,15.0,Cash,Takeaway,2023-12-24,1
TXN_2563505,Sandwich,1,4,4.0,Cash,Takeaway,2023-10-27,1
TXN_2564219,Salad,1,5,5.0,"Digital Wallet",Takeaway,2023-07-18,1
TXN_2565449,Smoothie,3,4,12.0,"Credit Card",In-store,2023-10-04,1
TXN_2566211,Tea,2,1.5,3.0,Cash,ERROR,2023-09-26,1
TXN_2566258,Cookie,4,1,4.0,Cash,Takeaway,2023-06-08,1
TXN_2568101,Salad,5,5,25.0,Cash,Takeaway,2023-08-03,1
TXN_2569119,Juice,1,3,3.0,"Credit Card",Takeaway,2023-08-04,1
TXN_2570829,Juice,1,3,3.0,Cash,Takeaway,2023-03-31,1
TXN_2575331,Cookie,5,1,5.0,Cash,In-store,2023-03-20,1
TXN_2581559,Sandwich,1,4,4.0,"Credit Card",Takeaway,2023-03-25,1
TXN_2593909,Juice,2,3,6.0,Cash,In-store,2023-02-25,1
TXN_2601689,Salad,4,5,20.0,"Digital Wallet",Takeaway,2023-01-14,1
TXN_2606750,Tea,3,1.5,4.5,Cash,ERROR,2023-06-20,1
TXN_2611683,Cake,3,3,9.0,"Digital Wallet",In-store,2023-04-11,1
TXN_2613440,Juice,3,3,9.0,"Credit Card",In-store,2023-04-15,1
TXN_2614271,UNKNOWN,2,4,8.0,"Digital Wallet",ERROR,2023-08-03,1
TXN_2614633,Coffee,4,2,8.0,"Digital Wallet",In-store,2023-04-23,1
TXN_2616353,Smoothie,3,4,12.0,Cash,Takeaway,2023-06-24,1
TXN_2617257,Cookie,1,1,1.0,Cash,Takeaway,2023-08-20,1
TXN_2621008,UNKNOWN,2,1,2.0,"Digital Wallet",Takeaway,2023-10-21,1
TXN_2621580,Tea,2,1.5,3.0,Cash,In-store,2023-03-22,1
TXN_2624121,Tea,5,1.5,7.5,"Digital Wallet",In-store,2023-01-28,1
TXN_2625388,Coffee,5,2,10.0,"Digital Wallet",In-store,2023-02-09,1
TXN_2625464,Smoothie,3,4,12.0,"Credit Card",In-store,2023-10-06,1
TXN_2631423,Cookie,3,1,3.0,Cash,Takeaway,2023-01-07,1
TXN_2633600,Salad,5,5,UNKNOWN,Cash,Takeaway,2023-11-28,1
TXN_2633602,UNKNOWN,2,3,6.0,"Digital Wallet",In-store,2023-02-02,1
TXN_2635532,ERROR,4,4,16.0,Cash,Takeaway,2023-01-14,1
TXN_2638434,Juice,5,3,15.0,"Credit Card",In-store,2023-09-18,1
TXN_2639283,Juice,5,3,15.0,"Digital Wallet",Takeaway,2023-08-13,1
TXN_2640727,ERROR,3,3,9.0,"Digital Wallet",Takeaway,2023-03-05,1
TXN_2640771,Cookie,2,1,2.0,"Digital Wallet",Takeaway,2023-01-27,1
TXN_2647425,Juice,4,3,12.0,"Credit Card",ERROR,2023-07-30,1
TXN_2648236,Smoothie,2,4,8.0,"Credit Card",In-store,2023-09-10,1
TXN_2656162,Coffee,1,2,2.0,"Digital Wallet",In-store,2023-04-11,1
TXN_2666340,Cake,2,3,6.0,Cash,Takeaway,2023-09-29,1
TXN_2667131,Sandwich,2,4,8.0,"Credit Card",Takeaway,2023-10-10,1
TXN_2667225,Salad,2,5,10.0,Cash,In-store,2023-11-21,1
TXN_2670824,Juice,2,3,6.0,"Digital Wallet",Takeaway,2023-03-03,1
TXN_2672972,Sandwich,1,4,4.0,"Digital Wallet",Takeaway,2023-06-15,1
TXN_2674372,Cookie,4,1,4.0,"Credit Card",Takeaway,2023-11-14,1
TXN_2680626,Cake,3,3,9.0,Cash,In-store,2023-01-08,1
TXN_2681833,UNKNOWN,3,1,3.0,"Digital Wallet",In-store,2023-10-05,1
TXN_2682803,Cake,5,3,15.0,"Credit Card",Takeaway,2023-04-09,1
TXN_2690314,Tea,5,1.5,7.5,Cash,In-store,2023-08-10,1
TXN_2690515,Sandwich,2,4,8.0,Cash,Takeaway,2023-09-06,1
TXN_2693108,Cookie,3,1,ERROR,Cash,In-store,2023-11-18,1
TXN_2694605,Cookie,2,1,2.0,"Credit Card",Takeaway,2023-11-09,1
TXN_2696377,Juice,4,3,12.0,"Digital Wallet",In-store,2023-04-11,1
TXN_2699583,Sandwich,5,4,20.0,"Digital Wallet",In-store,2023-07-26,1
TXN_2704452,Salad,2,5,10.0,"Credit Card",Takeaway,2023-09-05,1
TXN_2706461,Salad,3,5,15.0,"Credit Card",ERROR,2023-12-13,1
TXN_2710779,Sandwich,5,4,UNKNOWN,"Digital Wallet",In-store,2023-09-30,1
TXN_2711627,Smoothie,5,4,20.0,Cash,ERROR,2023-11-09,1
TXN_2713279,Cookie,4,1,4.0,"Digital Wallet",In-store,2023-02-12,1
TXN_2714524,Sandwich,4,4,16.0,Cash,Takeaway,2023-01-02,1
TXN_2716560,Sandwich,4,4,16.0,"Credit Card",Takeaway,2023-08-29,1
TXN_2719734,Cake,5,3,15.0,"Digital Wallet",In-store,2023-05-22,1
TXN_2726676,Coffee,3,2,6.0,"Digital Wallet",In-store,2023-08-10,1
TXN_2727347,Cake,5,3,15.0,Cash,Takeaway,2023-01-20,1
TXN_2728444,Salad,1,5,5.0,"Digital Wallet",Takeaway,2023-01-23,1
TXN_2729959,Smoothie,4,4,16.0,"Digital Wallet",In-store,2023-02-01,1
TXN_2736267,Salad,5,5,25.0,ERROR,In-store,2023-03-17,1
TXN_2741424,Tea,4,1.5,6.0,"Credit Card",In-store,2023-05-03,1
TXN_2741928,Cake,1,3,3.0,"Digital Wallet",In-store,2023-10-06,1
TXN_2749289,Smoothie,2,4,,"Digital Wallet",Takeaway,2023-05-05,1
TXN_2756336,Smoothie,3,4,12.0,"Credit Card",Takeaway,2023-07-07,1
TXN_2760327,Salad,1,5,5.0,ERROR,Takeaway,2023-02-16,1
TXN_2761003,Smoothie,2,4,UNKNOWN,ERROR,In-store,2023-11-08,1
TXN_2761949,Salad,3,5,15.0,"Credit Card",In-store,2023-10-01,1
TXN_2764544,Juice,4,3,12.0,Cash,In-store,2023-04-02,1
TXN_2764625,Tea,1,1.5,1.5,Cash,In-store,2023-12-03,1
TXN_2764819,UNKNOWN,1,3,3.0,"Credit Card",Takeaway,2023-02-23,1
TXN_2764962,Tea,2,1.5,3.0,"Credit Card",Takeaway,2023-08-13,1
TXN_2769769,ERROR,5,5,25.0,"Credit Card",In-store,2023-04-01,1
TXN_2771512,ERROR,4,3,12.0,"Digital Wallet",Takeaway,2023-12-23,1
TXN_2772639,Tea,4,1.5,6.0,"Credit Card",In-store,2023-08-30,1
TXN_2784588,Juice,2,3,6.0,Cash,Takeaway,2023-03-26,1
TXN_2785262,Salad,3,5,15.0,Cash,Takeaway,2023-08-30,1
TXN_2785654,Tea,1,1.5,1.5,"Credit Card",Takeaway,2023-02-21,1
TXN_2786231,Juice,1,3,3.0,Cash,Takeaway,2023-08-17,1
TXN_2790608,Juice,1,3,3.0,Cash,In-store,2023-12-18,1
TXN_2798420,Tea,5,1.5,7.5,"Digital Wallet",Takeaway,2023-03-17,1
TXN_2798736,Sandwich,2,4,8.0,"Digital Wallet",In-store,2023-01-15,1
TXN_2801651,Juice,4,3,12.0,"Digital Wallet",Takeaway,2023-07-10,1
TXN_2806243,Salad,4,5,20.0,"Digital Wallet",Takeaway,2023-01-14,1
TXN_2807590,Smoothie,4,4,16.0,Cash,Takeaway,2023-09-05,1
TXN_2809397,Salad,2,5,10.0,"Digital Wallet",Takeaway,2023-09-13,1
TXN_2810280,Smoothie,1,4,4.0,"Digital Wallet",Takeaway,2023-06-25,1
TXN_2810554,UNKNOWN,1,3,3.0,"Credit Card",Takeaway,2023-02-18,1
TXN_2813872,Salad,1,5,5.0,"Credit Card",Takeaway,2023-05-01,1
TXN_2814866,Smoothie,1,4,4.0,"Digital Wallet",In-store,2023-07-29,1
TXN_2815691,Juice,5,3,15.0,"Digital Wallet",ERROR,2023-02-06,1
TXN_2817018,Sandwich,3,4,12.0,"Credit Card",Takeaway,2023-04-25,1
TXN_2824366,Sandwich,4,4,16.0,ERROR,In-store,2023-07-02,1
TXN_2826603,Salad,2,5,10.0,"Digital Wallet",Takeaway,2023-06-22,1
TXN_2827994,Cake,5,3,15.0,"Digital Wallet",In-store,2023-12-04,1
TXN_2830671,Sandwich,1,4,4.0,Cash,Takeaway,2023-11-08,1
TXN_2834323,UNKNOWN,1,1.5,1.5,"Digital Wallet",Takeaway,2023-05-13,1
TXN_2838958,Coffee,1,2,2.0,Cash,Takeaway,2023-03-10,1
TXN_2840323,Tea,4,1.5,6.0,"Credit Card",ERROR,2023-05-07,1
TXN_2840861,Tea,2,1.5,3.0,"Digital Wallet",Takeaway,2023-05-31,1
TXN_2841233,Cookie,1,1,1.0,Cash,Takeaway,2023-12-01,1
TXN_2844982,Cookie,1,1,1.0,"Digital Wallet",Takeaway,2023-03-04,1
TXN_2845506,Tea,2,1.5,3.0,"Digital Wallet",Takeaway,2023-12-30,1
TXN_2847255,Salad,3,5,15.0,"Credit Card",In-store,2023-11-15,1
TXN_2847831,Coffee,1,2,2.0,Cash,In-store,2023-02-19,1
TXN_2848421,Cookie,1,1,1.0,"Digital Wallet",In-store,2023-08-07,1
TXN_2848654,Smoothie,5,4,20.0,"Digital Wallet",In-store,2023-03-15,1
TXN_2849719,Coffee,5,2,10.0,"Digital Wallet",Takeaway,2023-06-23,1
TXN_2851147,Salad,2,5,10.0,"Digital Wallet",In-store,2023-06-24,1
TXN_2855149,Sandwich,2,4,8.0,Cash,In-store,2023-07-16,1
TXN_2858441,Sandwich,2,4,8.0,"Credit Card",In-store,2023-12-14,1
TXN_2858635,Sandwich,1,4,4.0,"Digital Wallet",In-store,2023-09-28,1
TXN_2859077,Smoothie,3,4,12.0,"Digital Wallet",Takeaway,2023-01-31,1
TXN_2864951,Tea,5,1.5,7.5,"Credit Card",Takeaway,2023-10-09,1
TXN_2866735,Cookie,4,1,4.0,Cash,Takeaway,2023-03-13,1
TXN_2871592,Cookie,4,1,4.0,Cash,In-store,2023-08-07,1
TXN_2875074,Cake,4,3,12.0,"Credit Card",Takeaway,2023-02-06,1
TXN_2878078,Cake,2,3,6.0,"Digital Wallet",Takeaway,2023-12-15,1
TXN_2880516,Tea,1,1.5,1.5,Cash,In-store,2023-03-26,1
TXN_2882571,Cake,1,3,3.0,"Credit Card",In-store,2023-05-24,1
TXN_2882871,Salad,3,5,15.0,"Credit Card",Takeaway,2023-08-30,1
TXN_2883054,Cake,4,3,12.0,Cash,In-store,2023-11-17,1
TXN_2887257,Cookie,3,1,3.0,"Credit Card",In-store,2023-08-27,1
TXN_2887411,Smoothie,2,4,8.0,Cash,In-store,2023-01-16,1
TXN_2890321,Tea,3,1.5,4.5,Cash,In-store,2023-06-13,1
TXN_2892693,Cookie,4,1,4.0,"Credit Card",In-store,2023-03-02,1
TXN_2897115,UNKNOWN,3,2,6.0,"Digital Wallet",In-store,2023-06-23,1
TXN_2897727,Smoothie,5,4,20.0,"Credit Card",Takeaway,2023-02-15,1
TXN_2897794,Cookie,4,1,4.0,"Credit Card",Takeaway,2023-01-29,1
TXN_2898188,Salad,4,5,20.0,"Digital Wallet",Takeaway,2023-04-26,1
TXN_2902289,Tea,5,1.5,7.5,"Credit Card",In-store,2023-12-16,1
TXN_2903973,Cake,2,3,6.0,"Credit Card",Takeaway,2023-12-26,1
TXN_2904046,Smoothie,1,4,4.0,"Credit Card",In-store,2023-12-11,1
TXN_2905118,Tea,5,1.5,7.5,"Digital Wallet",Takeaway,2023-03-04,1
TXN_2905218,Smoothie,5,4,20.0,Cash,In-store,2023-09-03,1
TXN_2911863,Sandwich,2,4,8.0,"Credit Card",Takeaway,2023-07-09,1
TXN_2911864,Cookie,3,1,3.0,"Digital Wallet",Takeaway,2023-03-21,1
TXN_2914088,Salad,5,5,25.0,Cash,In-store,2023-03-22,1
TXN_2914953,Cake,2,3,6.0,Cash,In-store,2023-07-25,1
TXN_2915281,Cookie,1,1,1.0,"Digital Wallet",In-store,2023-07-01,1
TXN_2915287,Salad,1,5,5.0,"Digital Wallet",Takeaway,2023-01-16,1
TXN_2916209,Cake,2,3,6.0,ERROR,In-store,2023-04-15,1
TXN_2916992,Salad,2,5,10.0,Cash,Takeaway,2023-08-20,1
TXN_2917211,Smoothie,5,4,20.0,"Digital Wallet",Takeaway,2023-11-19,1
TXN_2919225,Coffee,4,2,8.0,"Credit Card",Takeaway,2023-02-14,1
TXN_2920551,Sandwich,4,4,16.0,"Credit Card",Takeaway,2023-11-27,1
TXN_2923987,UNKNOWN,4,2,8.0,Cash,Takeaway,2023-03-28,1
TXN_2925996,Cake,3,3,9.0,Cash,Takeaway,2023-04-11,1
TXN_2927941,ERROR,4,4,16.0,"Credit Card",Takeaway,2023-08-29,1
TXN_2929426,Salad,5,5,25.0,Cash,Takeaway,2023-01-29,1
TXN_2930963,UNKNOWN,2,4,8.0,"Digital Wallet",In-store,2023-02-09,1
TXN_2931198,Cake,2,3,6.0,"Credit Card",In-store,2023-04-21,1
TXN_2931403,Juice,2,3,6.0,"Credit Card",In-store,2023-05-29,1
TXN_2935758,Smoothie,1,4,4.0,"Credit Card",In-store,2023-09-03,1
TXN_2935871,Cookie,4,1,4.0,Cash,Takeaway,2023-07-07,1
TXN_2936975,Tea,1,1.5,1.5,"Digital Wallet",Takeaway,2023-10-05,1
TXN_2939069,Smoothie,5,4,20.0,"Credit Card",Takeaway,2023-09-06,1
TXN_2941227,Cookie,3,1,3.0,Cash,In-store,2023-08-29,1
TXN_2944460,Salad,1,5,5.0,"Digital Wallet",In-store,2023-04-16,1
TXN_2946829,Cookie,2,1,2.0,"Digital Wallet",Takeaway,2023-02-08,1
TXN_2947822,Cake,4,3,12.0,"Digital Wallet",In-store,2023-10-27,1
TXN_2950680,Coffee,2,2,4.0,"Credit Card",Takeaway,2023-12-10,1
TXN_2951148,Sandwich,4,4,16.0,Cash,In-store,2023-02-21,1
TXN_2953908,Coffee,5,2,10.0,"Credit Card",In-store,2023-10-11,1
TXN_2954575,Tea,2,1.5,3.0,"Digital Wallet",Takeaway,2023-11-14,1
TXN_2964638,Salad,2,5,10.0,"Digital Wallet",In-store,2023-09-28,1
TXN_2964982,Sandwich,1,4,4.0,"Digital Wallet",In-store,2023-04-15,1
TXN_2966507,Cookie,3,1,3.0,ERROR,In-store,2023-04-25,1
TXN_2968827,Salad,5,5,25.0,"Digital Wallet",Takeaway,2023-09-14,1
TXN_2970011,Coffee,4,2,8.0,"Credit Card",Takeaway,2023-06-04,1
TXN_2970600,Salad,1,5,5.0,"Credit Card",In-store,2023-08-18,1
TXN_2980632,Cookie,3,1,3.0,"Credit Card",Takeaway,2023-01-14,1
TXN_2982995,Salad,1,5,5.0,"Credit Card",Takeaway,2023-04-06,1
TXN_2988434,Juice,1,3,3.0,"Digital Wallet",In-store,2023-12-09,1
TXN_2999220,Smoothie,4,4,16.0,"Digital Wallet",Takeaway,2023-02-23,1
TXN_3003311,Cake,5,3,15.0,"Digital Wallet",In-store,2023-08-01,1
TXN_3003876,Cookie,3,1,3.0,Cash,ERROR,2023-08-27,1
TXN_3007866,Juice,4,3,12.0,"Credit Card",In-store,2023-04-14,1
TXN_3009994,UNKNOWN,5,1,5.0,"Credit Card",In-store,2023-09-13,1
TXN_3014261,Salad,4,5,20.0,Cash,In-store,2023-11-29,1
TXN_3016079,Smoothie,3,4,12.0,"Digital Wallet",Takeaway,2023-09-24,1
TXN_3016203,UNKNOWN,1,5,5.0,Cash,In-store,2023-06-16,1
TXN_3022839,Coffee,5,2,10.0,"Digital Wallet",Takeaway,2023-08-25,1
TXN_3023841,Tea,3,1.5,4.5,"Digital Wallet",Takeaway,2023-04-29,1
TXN_3026930,Cake,2,3,6.0,Cash,In-store,2023-03-23,1
TXN_3027490,Cookie,3,1,3.0,ERROR,Takeaway,2023-02-25,1
TXN_3033598,Sandwich,5,4,ERROR,Cash,Takeaway,2023-03-12,1
TXN_3033987,Cake,4,3,12.0,Cash,ERROR,2023-03-13,1
TXN_3034652,Juice,5,3,15.0,"Credit Card",In-store,2023-11-04,1
TXN_3038078,Cookie,1,1,1.0,"Credit Card",Takeaway,2023-04-06,1
TXN_3039985,Cookie,5,1,5.0,"Digital Wallet",In-store,2023-04-08,1
TXN_3041142,Smoothie,3,4,12.0,"Digital Wallet",ERROR,2023-12-22,1
TXN_3042768,Cookie,3,1,3.0,"Digital Wallet",Takeaway,2023-09-07,1
TXN_3043982,Sandwich,5,4,20.0,Cash,In-store,2023-01-10,1
TXN_3044825,ERROR,1,1.5,1.5,"Credit Card",In-store,2023-08-14,1
TXN_3046108,Tea,5,1.5,7.5,"Digital Wallet",Takeaway,2023-01-15,1
TXN_3046567,Salad,2,5,10.0,"Credit Card",In-store,2023-01-07,1
TXN_3046572,Salad,4,5,20.0,Cash,ERROR,2023-05-16,1
TXN_3048882,Juice,2,3,6.0,Cash,Takeaway,2023-12-30,1
TXN_3052584,Salad,1,5,5.0,Cash,In-store,2023-01-21,1
TXN_3054405,Juice,3,3,9.0,Cash,In-store,2023-11-19,1
TXN_3059966,Smoothie,1,4,4.0,"Digital Wallet",In-store,2023-12-24,1
TXN_3060286,Tea,2,1.5,3.0,Cash,Takeaway,2023-08-10,1
TXN_3061266,Cookie,4,1,4.0,"Credit Card",In-store,2023-12-06,1
TXN_3068204,Cookie,1,1,1.0,"Credit Card",Takeaway,2023-10-03,1
TXN_3081950,Cookie,1,1,1.0,"Digital Wallet",ERROR,2023-05-01,1
TXN_3082888,Tea,1,1.5,1.5,Cash,In-store,2023-09-20,1
TXN_3085509,Coffee,4,2,8.0,"Digital Wallet",In-store,2023-04-15,1
TXN_3088330,Tea,5,1.5,7.5,"Digital Wallet",In-store,2023-12-08,1
TXN_3091574,Cookie,5,1,5.0,ERROR,In-store,2023-07-29,1
TXN_3093284,Coffee,4,2,8.0,"Digital Wallet",In-store,2023-01-01,1
TXN_3094786,Sandwich,4,4,16.0,"Credit Card",Takeaway,2023-01-16,1
TXN_3097593,Smoothie,2,4,8.0,"Credit Card",In-store,2023-06-18,1
TXN_3098503,Salad,1,5,,"Credit Card",Takeaway,2023-05-31,1
TXN_3100053,Cake,3,3,9.0,Cash,In-store,2023-12-19,1
TXN_3103967,Juice,2,3,6.0,"Credit Card",ERROR,2023-11-12,1
TXN_3104589,ERROR,2,1,2.0,Cash,Takeaway,2023-03-01,1
TXN_3105263,ERROR,4,4,16.0,"Credit Card",Takeaway,2023-11-25,1
TXN_3105489,Cake,3,3,9.0,"Digital Wallet",In-store,2023-03-14,1
TXN_3106215,Smoothie,3,4,ERROR,ERROR,Takeaway,2023-04-15,1
TXN_3106348,Salad,4,5,20.0,"Digital Wallet",In-store,2023-01-10,1
TXN_3106811,Juice,3,3,9.0,Cash,Takeaway,2023-09-27,1
TXN_3107619,Cookie,2,1,2.0,"Digital Wallet",Takeaway,2023-05-31,1
TXN_3109161,Sandwich,3,4,12.0,"Digital Wallet",ERROR,2023-09-11,1
TXN_3109692,Juice,4,3,,"Credit Card",In-store,2023-06-21,1
TXN_3112013,Sandwich,5,4,20.0,Cash,In-store,2023-01-06,1
TXN_3113428,Juice,2,3,6.0,Cash,In-store,2023-10-30,1
TXN_3116803,Coffee,1,2,2.0,"Credit Card",In-store,2023-09-10,1
TXN_3119835,Tea,2,1.5,3.0,"Digital Wallet",In-store,2023-03-01,1
TXN_3120023,Cookie,3,1,3.0,Cash,In-store,2023-09-30,1
TXN_3120848,Cookie,1,1,1.0,Cash,In-store,2023-11-01,1
TXN_3125699,Juice,1,3,3.0,"Credit Card",Takeaway,2023-02-05,1
TXN_3129441,Juice,3,3,9.0,"Credit Card",In-store,2023-05-31,1
TXN_3131555,Sandwich,2,4,8.0,Cash,Takeaway,2023-12-04,1
TXN_3134595,Juice,3,3,9.0,"Credit Card",Takeaway,2023-02-25,1
TXN_3135048,Salad,1,5,5.0,"Credit Card",Takeaway,2023-02-03,1
TXN_3150614,Sandwich,1,4,4.0,Cash,Takeaway,2023-08-06,1
TXN_3158921,Sandwich,1,4,4.0,"Digital Wallet",In-store,2023-04-16,1
TXN_3160411,Coffee,2,2,4.0,"Digital Wallet",In-store,2023-06-11,1
TXN_3163383,Tea,2,1.5,3.0,ERROR,In-store,2023-10-24,1
TXN_3163567,Salad,2,5,,"Digital Wallet",Takeaway,2023-06-01,1
TXN_3166181,Cookie,3,1,3.0,"Credit Card",In-store,2023-05-21,1
TXN_3171373,Smoothie,3,4,12.0,"Credit Card",In-store,2023-05-10,1
TXN_3171673,Smoothie,2,4,8.0,"Digital Wallet",Takeaway,2023-12-07,1
TXN_3174488,UNKNOWN,4,1,4.0,Cash,Takeaway,2023-06-28,1
TXN_3177517,ERROR,1,1.5,1.5,"Credit Card",In-store,2023-02-22,1
TXN_3186333,Cookie,5,1,5.0,Cash,In-store,2023-08-19,1
TXN_3187634,UNKNOWN,5,2,10.0,"Digital Wallet",Takeaway,2023-09-01,1
TXN_3190959,Tea,2,1.5,3.0,"Credit Card",Takeaway,2023-12-16,1
TXN_3193212,Cake,1,3,3.0,Cash,In-store,2023-11-23,1
TXN_3193321,Smoothie,3,4,12.0,ERROR,Takeaway,2023-08-15,1
TXN_3196388,Salad,3,5,15.0,Cash,In-store,2023-03-04,1
TXN_3200195,Juice,3,3,9.0,"Digital Wallet",In-store,2023-05-04,1
TXN_3205009,ERROR,2,1.5,3.0,Cash,In-store,2023-01-03,1
TXN_3205813,Juice,3,3,9.0,Cash,In-store,2023-04-25,1
TXN_3206293,Cookie,5,1,5.0,"Digital Wallet",Takeaway,2023-05-04,1
TXN_3215610,UNKNOWN,2,3,6.0,"Digital Wallet",Takeaway,2023-06-14,1
TXN_3216618,Salad,4,5,20.0,"Credit Card",In-store,2023-12-30,1
TXN_3218971,Sandwich,5,4,20.0,"Credit Card",ERROR,2023-06-13,1
TXN_3219378,Salad,3,5,15.0,"Digital Wallet",In-store,2023-12-04,1
TXN_3222612,UNKNOWN,3,3,UNKNOWN,Cash,Takeaway,2023-01-25,1
TXN_3222677,Sandwich,1,4,4.0,"Digital Wallet",Takeaway,2023-12-16,1
TXN_3224156,Cookie,1,1,1.0,"Credit Card",In-store,2023-03-16,1
TXN_3224397,Cookie,4,1,4.0,"Digital Wallet",Takeaway,2023-05-15,1
TXN_3224756,Cake,2,3,6.0,"Credit Card",Takeaway,2023-11-20,1
TXN_3226989,Salad,1,5,5.0,"Credit Card",Takeaway,2023-04-17,1
TXN_3234877,Coffee,4,2,8.0,Cash,Takeaway,2023-07-29,1
TXN_3238759,Sandwich,5,4,20.0,"Digital Wallet",In-store,2023-07-20,1
TXN_3241422,Salad,2,5,10.0,Cash,Takeaway,2023-07-17,1
TXN_3241510,Tea,5,1.5,7.5,"Credit Card",ERROR,2023-10-05,1
TXN_3247340,Tea,3,1.5,4.5,Cash,Takeaway,2023-12-25,1
TXN_3252542,Sandwich,5,4,20.0,"Digital Wallet",In-store,2023-09-22,1
TXN_3263746,Coffee,1,2,2.0,Cash,Takeaway,2023-11-14,1
TXN_3270584,Cake,3,3,9.0,"Credit Card",Takeaway,2023-01-10,1
TXN_3272946,Salad,3,5,15.0,"Credit Card",In-store,2023-09-06,1
TXN_3274105,Cookie,5,1,5.0,"Credit Card",Takeaway,2023-07-28,1
TXN_3277379,Salad,2,5,10.0,"Credit Card",Takeaway,2023-01-06,1
TXN_3277936,Tea,2,1.5,3.0,"Digital Wallet",Takeaway,2023-06-21,1
TXN_3279039,Cake,4,3,12.0,"Credit Card",In-store,2023-06-26,1
TXN_3282436,Salad,5,5,25.0,"Credit Card",In-store,2023-12-14,1
TXN_3283097,ERROR,5,2,10.0,Cash,Takeaway,2023-02-28,1
TXN_3283631,Sandwich,2,4,8.0,"Credit Card",In-store,2023-03-15,1
TXN_3286932,Cookie,1,1,1.0,"Digital Wallet",Takeaway,2023-07-11,1
TXN_3287282,UNKNOWN,2,1.5,3.0,"Digital Wallet",Takeaway,2023-09-23,1
TXN_3290872,Cake,2,3,6.0,"Credit Card",In-store,2023-06-13,1
TXN_3291900,Smoothie,4,4,16.0,Cash,Takeaway,2023-05-04,1
TXN_3296152,Salad,3,5,15.0,"Credit Card",In-store,2023-10-20,1
TXN_3300171,Cookie,5,1,5.0,"Credit Card",In-store,2023-02-14,1
TXN_3303114,Salad,4,5,20.0,"Credit Card",In-store,2023-06-18,1
TXN_3305132,Cake,4,3,12.0,"Credit Card",Takeaway,2023-01-30,1
TXN_3311860,Juice,1,3,3.0,"Digital Wallet",In-store,2023-11-21,1
TXN_3312653,Cookie,5,1,5.0,Cash,Takeaway,2023-12-09,1
TXN_3312690,Cookie,3,1,3.0,"Credit Card",In-store,2023-03-01,1
TXN_3313000,Coffee,5,2,10.0,"Credit Card",In-store,2023-01-08,1
TXN_3313534,Cookie,2,1,2.0,"Digital Wallet",In-store,2023-01-05,1
TXN_3315467,Sandwich,2,4,8.0,"Digital Wallet",Takeaway,2023-11-17,1
TXN_3317649,Sandwich,3,4,12.0,ERROR,Takeaway,2023-11-06,1
TXN_3326110,Coffee,2,2,4.0,"Credit Card",Takeaway,2023-08-13,1
TXN_3326626,Cake,2,3,6.0,Cash,Takeaway,2023-09-26,1
TXN_3330687,Cake,5,3,15.0,Cash,In-store,2023-12-26,1
TXN_3340550,Juice,2,3,6.0,"Digital Wallet",ERROR,2023-05-02,1
TXN_3341779,Tea,3,1.5,4.5,Cash,Takeaway,2023-07-30,1
TXN_3342106,Sandwich,1,4,4.0,"Credit Card",In-store,2023-01-14,1
